full_text,Label,text,predicted_label
"['brengsek', 'si', 'tenue', 'ni', 'memang', 'ye', 'perutku', 'sakit', 'banget', 'ketawa', 'mulu', 'dari', 'yang', 'cosple', 'kyungso', 'trs', 'jaehyun', 'jeonghan', 'yang', 'mnurutku', 'ngabrut', 'banget', 'dah', 'melebihi', 'idolnya', 'tapi', 'salut', 'si', 'seniat', 'observasinya']",Bully, brengsek si tenue ni memang ye perutku sakit banget ketawa mulu dari yang cosple kyungso trs jaehyun jeonghan yang mnurutku ngabrut banget dah melebihi idolnya tapi salut si seniat observasinya ,Bully
"['brengsek', 'gue', 'receh', 'banget', 'anjir', 'the', 'mad', 'thabi']",Bully, brengsek gue receh banget anjir the mad thabi ,Bully
"['brengsek', 'gue', 'kalau', 'nyanyi', 'hati', 'dijalan']",Bully, brengsek gue kalau nyanyi hati dijalan ,Bully
"['wkwkwk', 'brengsek', 'gue', 'ketawa', 'banget']",NoBully, wkwkwk brengsek gue ketawa banget ,Bully
"['brengsek', 'kabeh']",NoBully, brengsek kabeh ,NoBully
"['orgil', 'anjing', 'gk', 'jlas', 'banget', 'brengsek']",NoBully, orgil anjing gk jlas banget brengsek ,Bully
"['kenala', 'penalty', 'nya', 'sih', 'brengsek', 'mnet']",Bully, kenala penalty nya sih brengsek mnet ,Bully
"['brengsek', 'uji', 'coba', 'salken', 'ya', 'teh']",Bully, brengsek uji coba salken ya teh ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['oaswkoakwokaow', 'brengsek']",Bully, oaswkoakwokaow brengsek ,Bully
"['lo', 'memang', 'brengsek', 'ren']",NoBully, lo memang brengsek ren ,NoBully
"['brengsek', 'brengsek']",NoBully, brengsek brengsek ,NoBully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'gue', 'lupa', 'kalau', 'ganti', 'dn', 'lock', 'eror', 'emang', 'babi', 'lo']",Bully, brengsek gue lupa kalau ganti dn lock eror emang babi lo ,Bully
"['brengsek', 'trus', 'nasib', 'gue', 'gmna']",Bully, brengsek trus nasib gue gmna ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'lo', 'jeri']",Bully, brengsek lo jeri ,Bully
"['brengsek', 'k', 'lali', 'digowo']",Bully, brengsek k lali digowo ,Bully
"['dante', 'brengsek']",NoBully, dante brengsek ,NoBully
"['dhdhdgsh', 'jaemin', 'fuck', 'djxbsenxubsisbsjns', 'barefaec', 'gue', 'gila', 'anjing', 'pagi', 'ujiang', 'brengsek']",Bully, dhdhdgsh jaemin fuck djxbsenxubsisbsjns barefaec gue gila anjing pagi ujiang brengsek ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['hahahahahahaha', 'lucu', 'banget', 'brengsek']",Bully, hahahahahahaha lucu banget brengsek ,Bully
"['waiji', 'brengsek']",NoBully, waiji brengsek ,NoBully
"['apah', 'pemirsah', 'yak', 'waiji', 'brengsek']",NoBully, apah pemirsah yak waiji brengsek ,Bully
"['emang', 'brengsek', 'banget', 'sales', 'nya']",Bully, emang brengsek banget sales nya ,Bully
"['bocah', 'jaksel', 'brengsek']",NoBully, bocah jaksel brengsek ,Bully
"['kodingan', 'gue', 'eror', 'brengsek']",Bully, kodingan gue eror brengsek ,Bully
"['brengsek', 'rai']",NoBully, brengsek rai ,NoBully
"['gue', 'liat', 'post', 'gojo', 'satoru', 'gojo', 'separu', 'brengsek', 'gue', 'refleks', 'lempar', 'hp']",Bully, gue liat post gojo satoru gojo separu brengsek gue refleks lempar hp ,Bully
['brengsek'],NoBully, brengsek ,NoBully
['brengsek'],NoBully, brengsek ,NoBully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'album', 'twiter', 'gue', 'gk']",Bully, brengsek album twiter gue gk ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'gue', 'ketawa', 'berat']",Bully, brengsek gue ketawa berat ,Bully
"['wkwkwkwk', 'brengsek']",NoBully, wkwkwkwk brengsek ,NoBully
"['duit', 'gue', 'ludes', 'brengsek']",Bully, duit gue ludes brengsek ,Bully
"['wkwkwk', 'brengsek', 'ngeri', 'pergaulan', 'jaman', 'skrg']",Bully, wkwkwk brengsek ngeri pergaulan jaman skrg ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'gue', 'aja', 'nanya', 'tapi', 'gue', 'kasih', 'jawabanya', 'nti', 'mendukung', 'temen', 'gue']",Bully, brengsek gue aja nanya tapi gue kasih jawabanya nti mendukung temen gue ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'wkwkwk']",Bully, brengsek wkwkwk ,NoBully
"['brengsek', 'gmn', 'kurus', 'kalau', 'makan', 'gula']",Bully, brengsek gmn kurus kalau makan gula ,Bully
"['gue', 'ngisi', 'edom', 'mas', 'irwan', 'semester', 'depanya', 'ketemu', 'brengsek']",Bully, gue ngisi edom mas irwan semester depanya ketemu brengsek ,Bully
"['anjir', 'gila', 'banget', 'fwek', 'brengsek']",NoBully, anjir gila banget fwek brengsek ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'ketawa', 'banget', 'gue']",Bully, brengsek ketawa banget gue ,Bully
"['dasar', 'lelaki', 'brengsek', 'cih', 'pakyu', 'loe', 'jay']",NoBully, dasar lelaki brengsek cih pakyu loe jay ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['brengsek', 'plot', 'twist', 'nya', 'nyari', 'partner', 'ngews', 'bangke', 'drtdi', 'gue', 'posthink', 'memang', 'aura', 'nya', 'udah', 'negative', 'benar', 'brengsek']",Bully, brengsek plot twist nya nyari partner ngews bangke drtdi gue posthink memang aura nya udah negative benar brengsek ,Bully
"['brengsek', 'wkwkwkwk']",Bully, brengsek wkwkwkwk ,NoBully
"['stop', 'violence', 'against', 'women', 'kali', 'alami', 'kawan', 'brengsek']",Bully, stop violence against women kali alami kawan brengsek ,Bully
"['asu', 'kepencet', 'ngeparlay', 'mu', 'brengsek', 'ayo', 'plis', 'selamatkan']",Bully, asu kepencet ngeparlay mu brengsek ayo plis selamatkan ,Bully
['brengsek'],Bully, brengsek ,NoBully
"['capek', 'brengsek']",Bully, capek brengsek ,Bully
"['brengsek', 'lo', 'miy', 'anying']",Bully, brengsek lo miy anying ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['ni', 'org', 'bily', 'brengsek']",NoBully, ni org bily brengsek ,Bully
"['halah', 'brengsek']",Bully, halah brengsek ,Bully
"['gege', 'brengsek']",NoBully, gege brengsek ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['anjing', 'gue', 'kena', 'spoiler', 'leaks', 'gj', 'brengsek']",Bully, anjing gue kena spoiler leaks gj brengsek ,Bully
"['musuh', 'terkuat', 'gojo', 'emang', 'sukuna', 'tapi', 'gege', 'akutami', 'brengsek']",Bully, musuh terkuat gojo emang sukuna tapi gege akutami brengsek ,Bully
['brengsek'],NoBully, brengsek ,NoBully
"['gue', 'benci', 'banget', 'nungu', 'brengsek']",NoBully, gue benci banget nungu brengsek ,Bully
"['yang', 'brengsek', 'elu', 'ya', 'anjenh']",Bully, yang brengsek elu ya anjenh ,Bully
"['pulang', 'budek']",Bully, pulang budek ,Bully
"['sal', 'enih', 'versi', 'spotify', 'tidak', 'si', 'gue', 'dengerin', 'sampai', 'budek']",Bully, sal enih versi spotify tidak si gue dengerin sampai budek ,Bully
"['maf', 'cok', 'budek', 'dikit']",Bully, maf cok budek dikit ,Bully
"['maf', 'kdang', 'budek']",Bully, maf kdang budek ,Bully
"['capek', 'banget', 'bolot', 'budek', 'kek', 'astaga', 'malu', 'gimana', 'emng', 'gk', 'kedengeran', 'anj']",Bully, capek banget bolot budek kek astaga malu gimana emng gk kedengeran anj ,Bully
"['midion', 'gue', 'lo', 'apasi', 'tolong', 'w', 'budek']",Bully, midion gue lo apasi tolong w budek ,Bully
"['argh', 'bikin', 'budek']",NoBully, argh bikin budek ,Bully
"['ngene', 'ki', 'enake', 'opo', 'to', 'buos', 'mambu', 'panas', 'budek', 'hadeh']",Bully, ngene ki enake opo to buos mambu panas budek hadeh ,Bully
"['iya', 'ya', 'tidak', 'cocok', 'yang', 'budek']",Bully, iya ya tidak cocok yang budek ,Bully
"['pt', 'melia', 's', 'bangsat', 'anjing', 'teriaknya', 'kenceng', 'bngt', 'sampai', 'takut', 'budek']",Bully, pt melia s bangsat anjing teriaknya kenceng bngt sampai takut budek ,Bully
"['budek', 'untung', 'nya']",Bully, budek untung nya ,Bully
"['dengerin', 'lagu', 'sampai', 'budek']",Bully, dengerin lagu sampai budek ,Bully
"['otot', 'politik', 'opo', 'anies', 'bukanya', 'sampean', 'yang', 'sl', 'berotot', 'berbirahi', 'politik', 'hnya', 'utk', 'berkuasa', 'dgn', 'menghalalkan', 'utk', 'menang', 'jg', 'pura', 'budek', 'pura', 'tuli', 'pura', 'hah']",NoBully, otot politik opo anies bukanya sampean yang sl berotot berbirahi politik hnya utk berkuasa dgn menghalalkan utk menang jg pura budek pura tuli pura hah ,Bully
"['krna', 'adik', 'yang', 'dipangil', 'budek']",NoBully, krna adik yang dipangil budek ,Bully
"['auto', 'budek', 'nelpon']",Bully, auto budek nelpon ,Bully
"['percaya', 'tidak', 'percaya', 'tapi', 'lo', 'nyuruh', 'gue', 'nanya', 'nama', 'lengkap', 'kating', 'trs', 'gue', 'gamau', 'ngasi', 'tau', 'trs', 'gue', 'ngomong', 'pakai', 'nada', 'lembut', 'mangnya', 'salah', 'gue', 'jg', 'ngomong', 'pakai', 'nada', 'lembut', 'lo', 'budek', 'sok', 'imut', 'post', 'sblmnya', 'gue', 'ditegur', 'krn', 'kagak', 'senyum', 'anjing', 'babilh', 'salah', 'mulu']",NoBully, percaya tidak percaya tapi lo nyuruh gue nanya nama lengkap kating trs gue gamau ngasi tau trs gue ngomong pakai nada lembut mangnya salah gue jg ngomong pakai nada lembut lo budek sok imut post sblmnya gue ditegur krn kagak senyum anjing babilh salah mulu ,Bully
"['suka', 'hetset', 'tali', 'bluetoth', 'cuz', 'kalau', 'yang', 'ajak', 'ngomong', 'tau', 'denger', 'lagu', 'jdi', 'g', 'ajak', 'ngomong', 'kalau', 'hetset', 'bluetoth', 'ya', 'katain', 'budek', 'krn', 'pangil', 'kagak', 'nyaut', 'nyaut', 'merela', 'g', 'tau', 'lagi', 'pakai', 'hetset']",Bully, suka hetset tali bluetoth cuz kalau yang ajak ngomong tau denger lagu jdi g ajak ngomong kalau hetset bluetoth ya katain budek krn pangil kagak nyaut nyaut merela g tau lagi pakai hetset ,Bully
"['jedak', 'jeduk', 'biar', 'telingan', 'klean', 'budek']",Bully, jedak jeduk biar telingan klean budek ,Bully
"['temen', 'kamar', 'gue', 'budek', 'gmn', 'seh', 'anjer', 'dah', 'dikasih', 'tau', 'berkaki', 'kaki', 'jan', 'kenceng', 'kenceng', 'trs', 'itu', 'suara']",NoBully, temen kamar gue budek gmn seh anjer dah dikasih tau berkaki kaki jan kenceng kenceng trs itu suara ,Bully
"['cok', 'dadi', 'malang', 'ae', 'isin', 'mbok', 'yo', 'ngadakno', 'acara', 'ojo', 'sampai', 'ngrugikno', 'sound', 'sewajare', 'ae', 'ojo', 'koyo', 'budek']",Bully, cok dadi malang ae isin mbok yo ngadakno acara ojo sampai ngrugikno sound sewajare ae ojo koyo budek ,Bully
"['sound', 'kek', 'begini', 'tuh', 'biar', 'sih', 'tidak', 'takut', 'budek', 'kasian', 'yang', 'penyakit', 'jantung', 'tau']",Bully, sound kek begini tuh biar sih tidak takut budek kasian yang penyakit jantung tau ,Bully
"['bru', 'kali', 'gue', 'puter', 'in', 'lagu', 'day', 'album', 'dari', 'malem', 'smpe', 'subuh', 'dah', 'ah', 'budek', 'kuping', 'gue']",Bully, bru kali gue puter in lagu day album dari malem smpe subuh dah ah budek kuping gue ,Bully
"['mamank', 'elep', 'nya', 'budek', 'anjing', 'diturunin', 'nya', 'mayan']",NoBully, mamank elep nya budek anjing diturunin nya mayan ,Bully
['budek'],NoBully, budek ,Bully
['hakotai'],Bully, hakotai ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],NoBully, ,Bully
"['gk', 'buta', 'lo', 'org', 'gol', 'nya', 'dari', 'sisi', 'kanan', 'mulu', 'klo', 'gk', 'ngerti', 'bola', 'jangan', 'an', 'ngata', 'ngata', 'in', 'pemain', 'objektif', 'aja', 'dek', 'gara', 'gara', 'alonso', 'jelek', 'pas', 'main', 'bagus', 'bilang', 'jelek', 'decul', 'decul']",Bully, gk buta lo org gol nya dari sisi kanan mulu klo gk ngerti bola jangan an ngata ngata in pemain objektif aja dek gara gara alonso jelek pas main bagus bilang jelek decul decul ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
['w'],Bully, w ,Bully
[],Bully, ,Bully
['w'],Bully, w ,Bully
[],Bully, ,Bully
['w'],Bully, w ,Bully
"['buta', 'wkwk']",Bully, buta wkwk ,Bully
[],Bully, ,Bully
[],NoBully, ,Bully
[],NoBully, ,Bully
[],NoBully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
['asmr'],Bully, asmr ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
"['w', 'w']",Bully, w w ,Bully
[],Bully, ,Bully
"['benci', 'la', 'bongol', 'kat', 'area', 'kilang', 'ni', 'takde', 'line', 'dahlah', 'kitonyo', 'buta']",Bully, benci la bongol kat area kilang ni takde line dahlah kitonyo buta ,Bully
[],Bully, ,Bully
"['min', 'tidur', 'min', 'udah', 'pagi', 'buta']",NoBully, min tidur min udah pagi buta ,Bully
"['emang', 'cinta', 'buta', 'liat', 'yaya', 'kek', 'liat', 'bidadari']",Bully, emang cinta buta liat yaya kek liat bidadari ,Bully
"['detektif', 'nya', 'gimana', 'si', 'makan', 'gaji', 'buta', 'yuta', 'gue', 'tim', 'nyimak']",NoBully, detektif nya gimana si makan gaji buta yuta gue tim nyimak ,Bully
['w'],Bully, w ,Bully
['runway'],Bully, runway ,Bully
"['melt', 'soulflex', 'inst']",Bully, melt soulflex inst ,Bully
"['soulflex', 'youtubemusic']",Bully, soulflex youtubemusic ,Bully
"['fix', 'malam', 'kana', 'galau', 'brutal', 'membabi', 'buta']",Bully, fix malam kana galau brutal membabi buta ,Bully
[],Bully, ,Bully
"['kamis', 'mingu', 'kemarin', 'udah', 'gejala', 'gejala', 'sakit', 'yang', 'dampak', 'dari', 'polusi', 'jumat', 'maksain', 'masuk', 'tidak', 'kuat', 'jd', 'plg', 'eh', 'bedrest', 'lanjot', 'bandung', 'sabtu', 'pagi', 'buta', 'malem', 'mingunya', 'caw', 'main', 'dah', 'drop', 'banget']",Bully, kamis mingu kemarin udah gejala gejala sakit yang dampak dari polusi jumat maksain masuk tidak kuat jd plg eh bedrest lanjot bandung sabtu pagi buta malem mingunya caw main dah drop banget ,Bully
"['if', 'rt']",Bully, if rt ,Bully
"['dorang', 'ni', 'penat', 'pagi', 'buta']",Bully, dorang ni penat pagi buta ,Bully
[],Bully, ,Bully
"['buta', 'klo', 'org', 'lagi', 'jatuh', 'cinta', 'mah']",Bully, buta klo org lagi jatuh cinta mah ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
[],Bully, ,Bully
['buta'],NoBully, buta ,Bully
"['buta', 'es', 'que', 'por', 'el', 'cambio', 'que', 'le', 'hicieron', 'al', 'deliberado', 'desvio', 'sgy', 'es', 'ofside']",Bully, buta es que por el cambio que le hicieron al deliberado desvio sgy es ofside ,Bully
['dryice'],Bully, dryice ,Bully
['tokyo'],Bully, tokyo ,Bully
"['prioritas', 'gembel', 'tidak', 'becus', 'nomer']",Bully, prioritas gembel tidak becus nomer ,Bully
"['ayo', 'ngerasain', 'gembel', 'ngerasa', 'bebas']",NoBully, ayo ngerasain gembel ngerasa bebas ,Bully
"['gapapa', 'gembel', 'wkwkw']",Bully, gapapa gembel wkwkw ,Bully
"['bisanya', 'ya', 'lo', 'pas', 'lagi', 'pakai', 'baju', 'kelakuanya', 'tetep', 'gembel']",NoBully, bisanya ya lo pas lagi pakai baju kelakuanya tetep gembel ,Bully
"['ih', 'apansi', 'ig', 'jd', 'gembel', 'lagu', 'yang', 'ilang', 'idi', 'first', 'sama', 'second', 'kocak']",Bully, ih apansi ig jd gembel lagu yang ilang idi first sama second kocak ,Bully
"['wkwkwkwk', 'kasian', 'banget', 'elu', 'gembel']",NoBully, wkwkwkwk kasian banget elu gembel ,Bully
['beli'],Bully, beli ,Bully
"['gembel', 'banget', 'notgod', 'product', 'dilolosin']",NoBully, gembel banget notgod product dilolosin ,Bully
"['bintang', 'dah', 'apk', 'polri', 'sama', 'jkn', 'tidak', 'singkron', 'sama', 'klinik', 'sama', 'polseknya', 'dah', 'gembel']",Bully, bintang dah apk polri sama jkn tidak singkron sama klinik sama polseknya dah gembel ,Bully
"['gembel', 'gaya']",Bully, gembel gaya ,Bully
"['seleranya', 'wel', 'lok', 'nya', 'kaya', 'gembel']",NoBully, seleranya wel lok nya kaya gembel ,NoBully
"['kurnag', 'gembel', 'kh', 'kack', 'bjunyah']",Bully, kurnag gembel kh kack bjunyah ,Bully
"['bjir', 'update', 'igs', 'pakai', 'foto', 'cakep', 'mamaku', 'update', 'story', 'wa', 'pakai', 'fotoku', 'kek', 'gembel']",Bully, bjir update igs pakai foto cakep mamaku update story wa pakai fotoku kek gembel ,Bully
"['seleranya', 'wel', 'kayak', 'gembel']",NoBully, seleranya wel kayak gembel ,Bully
"['wew', 'gembel']",Bully, wew gembel ,Bully
[],Bully, ,Bully
"['skala', 'sama', 'ganiar', 'kek', 'sama', 'januar', 'kek', 'ikhlas', 'lahir', 'batin', 'gue', 'anjritr', 'gk', 'ikhlas', 'klo', 'sama', 'jendral', 'bodo', 'sangat', 'anjng', 'lo', 'brdua', 'ye', 'jendral', 'madie', 'kena', 'karma', 'lo', 'minimal', 'lo', 'madie', 'jdi', 'gembel', 'trus', 'lo', 'ye', 'jendral', 'ngemis', 'cinta', 'nya', 'si', 'skala', 'dah']",Bully, skala sama ganiar kek sama januar kek ikhlas lahir batin gue anjritr gk ikhlas klo sama jendral bodo sangat anjng lo brdua ye jendral madie kena karma lo minimal lo madie jdi gembel trus lo ye jendral ngemis cinta nya si skala dah ,Bully
"['matkul', 'kek', 'gembel']",Bully, matkul kek gembel ,Bully
"['ih', 'gembel', 'seblak', 'area', 'enak', 'enak', 'ndak', 'amis', 'ahay']",Bully, ih gembel seblak area enak enak ndak amis ahay ,Bully
"['seleranya', 'wel', 'gembel']",NoBully, seleranya wel gembel ,NoBully
"['inget', 'bilag', 'gembel', 'gembel', 'apan', 'make', 'produknya', 'aja', 'cenel', 'ceunah']",Bully, inget bilag gembel gembel apan make produknya aja cenel ceunah ,Bully
"['dih', 'sama', 'klub', 'gembel']",NoBully, dih sama klub gembel ,Bully
"['bad', 'ren', 'kesel', 'jaringan', 'gembel']",Bully, bad ren kesel jaringan gembel ,Bully
"['kalau', 'dirumah', 'gembel', 'baju', 'robek', 'aj', 'pakai', 'gembel', 'nyaman']",Bully, kalau dirumah gembel baju robek aj pakai gembel nyaman ,Bully
"['sikat', 'ajalah', 'bule', 'gembel']",Bully, sikat ajalah bule gembel ,Bully
"['kalau', 'gue', 'make', 'nya', 'mah', 'udah', 'dikatain', 'gembel']",Bully, kalau gue make nya mah udah dikatain gembel ,Bully
"['lucu', 'banget', 'gembel']",Bully, lucu banget gembel ,Bully
"['aku', 'prnah', 'coba', 'outfit', 'begini', 'kayak', 'gembel']",Bully, aku prnah coba outfit begini kayak gembel ,Bully
"['udah', 'gembel']",Bully, udah gembel ,Bully
"['fans', 'no', 'nya', 'gembel']",Bully, fans no nya gembel ,Bully
"['seleranya', 'wel', 'loknya', 'kayak', 'gembel']",NoBully, seleranya wel loknya kayak gembel ,Bully
"['yah', 'gembel', 'banget', 'x', 'qm']",Bully, yah gembel banget x qm ,Bully
"['gembel', 'cek', 'tele', 'aja', 'cepet']",Bully, gembel cek tele aja cepet ,Bully
"['sinyal', 'nya', 'gembel']",Bully, sinyal nya gembel ,Bully
"['mumet', 'gembel', 'tai', 'bodo', 'sangat']",Bully, mumet gembel tai bodo sangat ,Bully
"['chat', 'an', 'aja', 'limit', 'gembel']",Bully, chat an aja limit gembel ,Bully
"['jakarta', 'gembel']",Bully, jakarta gembel ,Bully
"['kucing', 'ku', 'hapy', 'ya', 'gapapa', 'dah', 'dikatain', 'gembel', 'kuli', 'cinta']",Bully, kucing ku hapy ya gapapa dah dikatain gembel kuli cinta ,Bully
"['seleranya', 'wel', 'gembel']",NoBully, seleranya wel gembel ,NoBully
"['beda', 'server', 'kak', 'dukun', 'pakai', 'server', 'lokal']",NoBully, beda server kak dukun pakai server lokal ,Bully
"['jinya', 'ndak', 'basa', 'belanda']",Bully, jinya ndak basa belanda ,Bully
"['iya', 'bang', 'wkwk', 'gimana', 'orang', 'orang', 'berburu', 'gimana', 'budaya', 'bercocok', 'tanam', 'masuk', 'jaman', 'praksara']",Bully, iya bang wkwk gimana orang orang berburu gimana budaya bercocok tanam masuk jaman praksara ,Bully
"['repot', 'hasil', 'ngarang']",NoBully, repot hasil ngarang ,Bully
"['begini', 'percaya', 'kayak', 'begini', 'hadeh', 'iman', 'lemah']",Bully, begini percaya kayak begini hadeh iman lemah ,Bully
['sumbawa'],Bully, sumbawa ,Bully
"['bagus', 'pocong', 'nya', 'alien', 'btw', 'akting', 'iwa', 'k', 'walisdi', 'dukun', 'santet', 'bagus', 'banget', 'minim', 'dialog']",NoBully, bagus pocong nya alien btw akting iwa k walisdi dukun santet bagus banget minim dialog ,Bully
"['dg', 'supranatural', 'memori', 'benda', 'makhluk', 'gali', 'memorinya', 'ngeri', 'kena', 'genjutsu', 'sat', 'scan', 'memori']",Bully, dg supranatural memori benda makhluk gali memorinya ngeri kena genjutsu sat scan memori ,Bully
['nungu'],Bully, nungu ,Bully
"['jogja', 'ayo', 'nobar', 'ciwi', 'ciwi']",Bully, jogja ayo nobar ciwi ciwi ,Bully
"['wkwkwk', 'halo', 'sean', 'nonton', 'niji', 'id', 'kah']",Bully, wkwkwk halo sean nonton niji id kah ,Bully
"['kemarin', 'malem', 'jg', 'nonton', 'memang', 'bagus', 'sih', 'gue']",Bully, kemarin malem jg nonton memang bagus sih gue ,Bully
"['plat', 'mobil', 'hubunganya', 'sekolahan', 'tidak', 'mind']",Bully, plat mobil hubunganya sekolahan tidak mind ,Bully
"['wkwkw', 'pocong', 'gundulnya', 'kocak', 'si']",NoBully, wkwkw pocong gundulnya kocak si ,Bully
"['tulangnya', 'twerking']",NoBully, tulangnya twerking ,Bully
"['jujur', 'takut', 'liat', 'film', 'horor', 'indo', 'ketimbang', 'horo', 'negeri', 'setan', 'indo', 'real', 'banget', 'cuy']",Bully, jujur takut liat film horor indo ketimbang horo negeri setan indo real banget cuy ,Bully
"['knp', 'sih', 'klo', 'dukun', 'beneran', 'sakti', 'kog', 'tidak', 'nyantet', 'gubernur', 'jenderal', 'belanda', 'ajabuat', 'ngusir', 'penjajah']",NoBully, knp sih klo dukun beneran sakti kog tidak nyantet gubernur jenderal belanda ajabuat ngusir penjajah ,Bully
"['polusi', 'udara', 'ilusi', 'polusi', 'otak', 'setan']",Bully, polusi udara ilusi polusi otak setan ,Bully
"['tdnya', 'wa', 'doang', 'eror', 'gada', 'notif', 'skrng', 'sosmed', 'gue', 'setan', 'lem', 'biru', 'nokia', 'ah']",Bully, tdnya wa doang eror gada notif skrng sosmed gue setan lem biru nokia ah ,Bully
"['nama', 'km', 'sean', 'tipis', 'tipis', 'bahasa', 'ingrisnya', 'laut', 'sea']",NoBully, nama km sean tipis tipis bahasa ingrisnya laut sea ,Bully
"['kak', 'tulangnya', 'kak']",NoBully, kak tulangnya kak ,Bully
"['ih', 'kak', 'gemes', 'nice', 'to', 'met', 'you', 'lt', 'betah', 'betah', 'ya']",Bully, ih kak gemes nice to met you lt betah betah ya ,Bully
"['gitu', 'ya', 'terimakasih', 'infonya']",Bully, gitu ya terimakasih infonya ,Bully
"['iya', 'sih']",Bully, iya sih ,Bully
"['oh', 'gitu']",Bully, oh gitu ,Bully
